FechaElección ;Ganador;Inflación12Meses;InflaciónMensual;Ticker;Sector;Retorno;;
6/11/1984;R;4.10%;0%;CPT;Industrials;;;
6/11/1984;R;4.10%;0%;JNPR;Information Technology;;;
6/11/1984;R;4.10%;0%;CHRW;Industrials;;;
6/11/1984;R;4.10%;0%;DAY;Financials;;;
6/11/1984;R;4.10%;0%;HST;Financials;-0.008000068;;
6/11/1984;R;4.10%;0%;SOLV;Materials;;;
6/11/1984;R;4.10%;0%;ALLE;Industrials;;;
6/11/1984;R;4.10%;0%;TAP;Consumer Staples;-0.008264983;;
6/11/1984;R;4.10%;0%;UHS;Health Care;-0.021738973;;
6/11/1984;R;4.10%;0%;SJM;Consumer Staples;;;
6/11/1984;R;4.10%;0%;DVA;Health Care;;;
6/11/1984;R;4.10%;0%;TPR;Consumer Discretionary;;;
6/11/1984;R;4.10%;0%;BG;Materials;;;
6/11/1984;R;4.10%;0%;TECH;Health Care;;;
6/11/1984;R;4.10%;0%;NCLH;Consumer Discretionary;;;
6/11/1984;R;4.10%;0%;ALB;Materials;;;
6/11/1984;R;4.10%;0%;EMN;Materials;;;
6/11/1984;R;4.10%;0%;KMX;Consumer Discretionary;;;
6/11/1984;R;4.10%;0%;LW;Consumer Discretionary;;;
6/11/1984;R;4.10%;0%;GNRC;Industrials;;;
6/11/1984;R;4.10%;0%;IPG;Consumer Discretionary;0.017920693;;
6/11/1984;R;4.10%;0%;CRL;Health Care;;;
6/11/1984;R;4.10%;0%;BEN;Financials;0;;
6/11/1984;R;4.10%;0%;MGM;Consumer Discretionary;;;
6/11/1984;R;4.10%;0%;AOS;Industrials;-0.010308882;;
6/11/1984;R;4.10%;0%;CTLT;Health Care;;;
6/11/1984;R;4.10%;0%;AIZ;Financials;;;
6/11/1984;R;4.10%;0%;PNW;Utilities;-0.005987172;;
6/11/1984;R;4.10%;0%;MKTX;Financials;;;
6/11/1984;R;4.10%;0%;LKQ;Consumer Discretionary;;;
6/11/1984;R;4.10%;0%;FRT;Industrials;0.01257929;;
6/11/1984;R;4.10%;0%;AES;Utilities;;;
6/11/1984;R;4.10%;0%;CE;Materials;;;
6/11/1984;R;4.10%;0%;WYNN;Consumer Discretionary;;;
6/11/1984;R;4.10%;0%;MHK;Consumer Discretionary;;;
6/11/1984;R;4.10%;0%;GL;Financials;-0.014651116;;
6/11/1984;R;4.10%;0%;TFX;Health Care;0.004607934;;
6/11/1984;R;4.10%;0%;ENPH;Information Technology;;;
6/11/1984;R;4.10%;0%;HAS;Consumer Discretionary;0.025973999;;
6/11/1984;R;4.10%;0%;MOS;Materials;;;
6/11/1984;R;4.10%;0%;CZR;Consumer Discretionary;;;
6/11/1984;R;4.10%;0%;HSIC;Health Care;;;
6/11/1984;R;4.10%;0%;AMTM;Industrials;;;
6/11/1984;R;4.10%;0%;IVZ;Financials;;;
6/11/1984;R;4.10%;0%;APA;Energy;-0.01190502;;
6/11/1984;R;4.10%;0%;HII;Industrials;;;
6/11/1984;R;4.10%;0%;MTCH;Telecommunications Services;;;
6/11/1984;R;4.10%;0%;WBA;Consumer Discretionary;0.017340164;;
6/11/1984;R;4.10%;0%;PARA;Telecommunications Services;;;
6/11/1984;R;4.10%;0%;FMC;Materials;-0.006356137;;
6/11/1984;R;4.10%;0%;BWA;Consumer Discretionary;;;
6/11/1984;R;4.10%;0%;QRVO;Information Technology;;;
8/11/1988;R;4.25%;0.08%;NVDA;Information Technology;;;
8/11/1988;R;4.25%;0.08%;AAPL;Information Technology;0.026667655;;
8/11/1988;R;4.25%;0.08%;MSFT;Information Technology;0.040107389;;
8/11/1988;R;4.25%;0.08%;GOOG;Information Technology;;;
8/11/1988;R;4.25%;0.08%;GOOGL;Information Technology;;;
8/11/1988;R;4.25%;0.08%;AMZN;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;META;Information Technology;;;
8/11/1988;R;4.25%;0.08%;TSLA;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;BRK-B;Financials;;;
8/11/1988;R;4.25%;0.08%;AVGO;Information Technology;;;
8/11/1988;R;4.25%;0.08%;LLY;Health Care;-0.006273075;;
8/11/1988;R;4.25%;0.08%;WMT;Consumer Staples;0.012244506;;
8/11/1988;R;4.25%;0.08%;JPM;Financials;0.019607362;;
8/11/1988;R;4.25%;0.08%;V;Information Technology;;;
8/11/1988;R;4.25%;0.08%;UNH;Health Care;-0.029416944;;
8/11/1988;R;4.25%;0.08%;XOM;Energy;0.00854682;;
8/11/1988;R;4.25%;0.08%;ORCL;Information Technology;0.0476226;;
8/11/1988;R;4.25%;0.08%;MA;Information Technology;;;
8/11/1988;R;4.25%;0.08%;COST;Consumer Staples;0.01265823;;
8/11/1988;R;4.25%;0.08%;HD;Consumer Discretionary;0.018182783;;
8/11/1988;R;4.25%;0.08%;PG;Consumer Staples;0;;
8/11/1988;R;4.25%;0.08%;JNJ;Health Care;0.00727747;;
8/11/1988;R;4.25%;0.08%;ABBV;Health Care;;;
8/11/1988;R;4.25%;0.08%;BAC;Financials;0;;
8/11/1988;R;4.25%;0.08%;NFLX;Information Technology;;;
8/11/1988;R;4.25%;0.08%;CRM;Information Technology;;;
8/11/1988;R;4.25%;0.08%;CVX;Energy;0.008333946;;
8/11/1988;R;4.25%;0.08%;KO;Consumer Staples;0.005881672;;
8/11/1988;R;4.25%;0.08%;TMUS;Information Technology;;;
8/11/1988;R;4.25%;0.08%;MRK;Health Care;0.002174124;;
8/11/1988;R;4.25%;0.08%;AMD;Information Technology;0.029411765;;
8/11/1988;R;4.25%;0.08%;WFC;Financials;0.003875561;;
8/11/1988;R;4.25%;0.08%;CSCO;Information Technology;;;
8/11/1988;R;4.25%;0.08%;PEP;Consumer Staples;0.009404093;;
8/11/1988;R;4.25%;0.08%;ACN;Information Technology;;;
8/11/1988;R;4.25%;0.08%;LIN;Industrials;;;
8/11/1988;R;4.25%;0.08%;ADBE;Information Technology;0.029069507;;
8/11/1988;R;4.25%;0.08%;BX;Information Technology;;;
8/11/1988;R;4.25%;0.08%;MCD;Consumer Discretionary;0.010928708;;
8/11/1988;R;4.25%;0.08%;TMO;Health Care;0.006849527;;
8/11/1988;R;4.25%;0.08%;NOW;Information Technology;;;
8/11/1988;R;4.25%;0.08%;AXP;Financials;0.013953486;;
8/11/1988;R;4.25%;0.08%;ABT;Health Care;-0.00268065;;
8/11/1988;R;4.25%;0.08%;TXN;Information Technology;0.003366666;;
8/11/1988;R;4.25%;0.08%;GE;Industrials;0.025789058;;
8/11/1988;R;4.25%;0.08%;IBM;Information Technology;0.00524697;;
8/11/1988;R;4.25%;0.08%;PM;Consumer Staples;;;
8/11/1988;R;4.25%;0.08%;INTU;Information Technology;;;
8/11/1988;R;4.25%;0.08%;ISRG;Health Care;;;
8/11/1988;R;4.25%;0.08%;CAT;Industrials;0.01244806;;
8/11/1988;R;4.25%;0.08%;QCOM;Information Technology;;;
8/11/1988;R;4.25%;0.08%;GS;Financials;;;
8/11/1988;R;4.25%;0.08%;DIS;Consumer Discretionary;0.001984088;;
8/11/1988;R;4.25%;0.08%;DHR;Industrials;-0.009091606;;
8/11/1988;R;4.25%;0.08%;AMGN;Health Care;-0.017242038;;
8/11/1988;R;4.25%;0.08%;VZ;Telecommunications Services;0.00174214;;
8/11/1988;R;4.25%;0.08%;CMCSA;Consumer Discretionary;0;;
8/11/1988;R;4.25%;0.08%;RTX;Industrials;-0.006116388;;
8/11/1988;R;4.25%;0.08%;BKNG;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;BLK;Financials;;;
8/11/1988;R;4.25%;0.08%;T;Telecommunications Services;-0.003106026;;
8/11/1988;R;4.25%;0.08%;AMAT;Information Technology;0.035714754;;
8/11/1988;R;4.25%;0.08%;NEE;Utilities;0.004000326;;
8/11/1988;R;4.25%;0.08%;SPGI;Financials;0.001869343;;
8/11/1988;R;4.25%;0.08%;LOW;Consumer Discretionary;-0.010695709;;
8/11/1988;R;4.25%;0.08%;PGR;Financials;0;;
8/11/1988;R;4.25%;0.08%;UBER;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;PFE;Health Care;0.004464373;;
8/11/1988;R;4.25%;0.08%;UNP;Industrials;0.006060782;;
8/11/1988;R;4.25%;0.08%;ETN;Industrials;0.004913288;;
8/11/1988;R;4.25%;0.08%;SYK;Health Care;-0.011494608;;
8/11/1988;R;4.25%;0.08%;HON;Industrials;0.00760435;;
8/11/1988;R;4.25%;0.08%;KKR;Financials;;;
8/11/1988;R;4.25%;0.08%;SCHW;Financials;0;;
8/11/1988;R;4.25%;0.08%;LMT;Industrials;0.006042523;;
8/11/1988;R;4.25%;0.08%;VRTX;Health Care;;;
8/11/1988;R;4.25%;0.08%;PLTR;Information Technology;;;
8/11/1988;R;4.25%;0.08%;TJX;Consumer Discretionary;0.015872698;;
8/11/1988;R;4.25%;0.08%;BSX;Health Care;;;
8/11/1988;R;4.25%;0.08%;C;Financials;0;;
8/11/1988;R;4.25%;0.08%;COP;Energy;0;;
8/11/1988;R;4.25%;0.08%;PANW;Information Technology;;;
8/11/1988;R;4.25%;0.08%;ANET;Information Technology;;;
8/11/1988;R;4.25%;0.08%;ADP;Information Technology;-0.009966589;;
8/11/1988;R;4.25%;0.08%;MU;Information Technology;0.035714509;;
8/11/1988;R;4.25%;0.08%;GILD;Health Care;;;
8/11/1988;R;4.25%;0.08%;FI;Financials;0.006848034;;
8/11/1988;R;4.25%;0.08%;UPS;Industrials;;;
8/11/1988;R;4.25%;0.08%;CB;Financials;;;
8/11/1988;R;4.25%;0.08%;INTC;Information Technology;0.015306664;;
8/11/1988;R;4.25%;0.08%;NKE;Consumer Discretionary;0.007633072;;
8/11/1988;R;4.25%;0.08%;MDT;Health Care;0.009463799;;
8/11/1988;R;4.25%;0.08%;ADI;Information Technology;-0.011904213;;
8/11/1988;R;4.25%;0.08%;CHTR;Information Technology;;;
8/11/1988;R;4.25%;0.08%;MMC;Financials;0;;
8/11/1988;R;4.25%;0.08%;SBUX;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;PLD;Financials;;;
8/11/1988;R;4.25%;0.08%;BMY;Health Care;-0.014450596;;
8/11/1988;R;4.25%;0.08%;DE;Industrials;0.013586419;;
8/11/1988;R;4.25%;0.08%;LRCX;Information Technology;0.020001303;;
8/11/1988;R;4.25%;0.08%;ELV;Health Care;;;
8/11/1988;R;4.25%;0.08%;DELL;Information Technology;;;
8/11/1988;R;4.25%;0.08%;SHW;Consumer Discretionary;0;;
8/11/1988;R;4.25%;0.08%;SO;Utilities;0.005682583;;
8/11/1988;R;4.25%;0.08%;AMT;Financials;;;
8/11/1988;R;4.25%;0.08%;GEV;Energy;;;
8/11/1988;R;4.25%;0.08%;TT;Industrials;0.007434125;;
8/11/1988;R;4.25%;0.08%;KLAC;Information Technology;-0.020408185;;
8/11/1988;R;4.25%;0.08%;MO;Consumer Staples;-0.002652514;;
8/11/1988;R;4.25%;0.08%;REGN;Health Care;;;
8/11/1988;R;4.25%;0.08%;CTAS;Industrials;0;;
8/11/1988;R;4.25%;0.08%;WM;Industrials;-0.039999838;;
8/11/1988;R;4.25%;0.08%;ICE;Financials;;;
8/11/1988;R;4.25%;0.08%;HCA;Health Care;;;
8/11/1988;R;4.25%;0.08%;PH;Industrials;0.013699437;;
8/11/1988;R;4.25%;0.08%;APH;Industrials;;;
8/11/1988;R;4.25%;0.08%;CI;Health Care;-0.002532011;;
8/11/1988;R;4.25%;0.08%;EQIX;Industrials;;;
8/11/1988;R;4.25%;0.08%;MDLZ;Consumer Staples;;;
8/11/1988;R;4.25%;0.08%;DUK;Utilities;0.005333362;;
8/11/1988;R;4.25%;0.08%;MCO;Financials;;;
8/11/1988;R;4.25%;0.08%;ABNB;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;SNPS;Information Technology;;;
8/11/1988;R;4.25%;0.08%;WELL;Industrials;0;;
8/11/1988;R;4.25%;0.08%;GD;Industrials;0.00237597;;
8/11/1988;R;4.25%;0.08%;MSI;Information Technology;0.003246851;;
8/11/1988;R;4.25%;0.08%;PYPL;Information Technology;;;
8/11/1988;R;4.25%;0.08%;AON;Financials;0;;
8/11/1988;R;4.25%;0.08%;CDNS;Information Technology;-0.013889015;;
8/11/1988;R;4.25%;0.08%;CME;Financials;;;
8/11/1988;R;4.25%;0.08%;PNC;Financials;0.012047822;;
8/11/1988;R;4.25%;0.08%;CRWD;Information Technology;;;
8/11/1988;R;4.25%;0.08%;ITW;Industrials;-0.007663754;;
8/11/1988;R;4.25%;0.08%;CMG;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;ZTS;Health Care;;;
8/11/1988;R;4.25%;0.08%;USB;Financials;-0.012657973;;
8/11/1988;R;4.25%;0.08%;MAR;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;MCK;Health Care;;;
8/11/1988;R;4.25%;0.08%;NOC;Industrials;0.014493458;;
8/11/1988;R;4.25%;0.08%;TDG;Industrials;;;
8/11/1988;R;4.25%;0.08%;CL;Consumer Staples;0.022346389;;
8/11/1988;R;4.25%;0.08%;EOG;Energy;;;
8/11/1988;R;4.25%;0.08%;CEG;Energy;;;
8/11/1988;R;4.25%;0.08%;MMM;Industrials;-0.006211321;;
8/11/1988;R;4.25%;0.08%;EMR;Industrials;0;;
8/11/1988;R;4.25%;0.08%;ECL;Materials;-0.004761378;;
8/11/1988;R;4.25%;0.08%;COF;Financials;;;
8/11/1988;R;4.25%;0.08%;ORLY;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;FTNT;Information Technology;;;
8/11/1988;R;4.25%;0.08%;FDX;Industrials;-0.005290536;;
8/11/1988;R;4.25%;0.08%;CVS;Consumer Staples;0.00175645;;
8/11/1988;R;4.25%;0.08%;APD;Materials;-0.006079416;;
8/11/1988;R;4.25%;0.08%;CSX;Industrials;0.008229715;;
8/11/1988;R;4.25%;0.08%;TGT;Consumer Discretionary;0.003003263;;
8/11/1988;R;4.25%;0.08%;CARR;Industrials;;;
8/11/1988;R;4.25%;0.08%;WMB;Energy;0.01195296;;
8/11/1988;R;4.25%;0.08%;BDX;Health Care;-0.009478356;;
8/11/1988;R;4.25%;0.08%;RSG;Industrials;;;
8/11/1988;R;4.25%;0.08%;ADSK;Information Technology;0.030612538;;
8/11/1988;R;4.25%;0.08%;FCX;Materials;;;
8/11/1988;R;4.25%;0.08%;AJG;Financials;0.014084865;;
8/11/1988;R;4.25%;0.08%;OKE;Utilities;-0.006944318;;
8/11/1988;R;4.25%;0.08%;NSC;Industrials;0.008264351;;
8/11/1988;R;4.25%;0.08%;GM;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;SLB;Energy;0;;
8/11/1988;R;4.25%;0.08%;ROP;Industrials;;;
8/11/1988;R;4.25%;0.08%;RCL;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;HLT;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;DLR;Industrials;;;
8/11/1988;R;4.25%;0.08%;AFL;Financials;0.038094273;;
8/11/1988;R;4.25%;0.08%;TFC;Financials;0;;
8/11/1988;R;4.25%;0.08%;PCAR;Industrials;0;;
8/11/1988;R;4.25%;0.08%;KMI;Energy;;;
8/11/1988;R;4.25%;0.08%;NXPI;Information Technology;;;
8/11/1988;R;4.25%;0.08%;PSA;Financials;0;;
8/11/1988;R;4.25%;0.08%;GWW;Industrials;-0.002257575;;
8/11/1988;R;4.25%;0.08%;TRV;Financials;-0.002881557;;
8/11/1988;R;4.25%;0.08%;SRE;Utilities;;;
8/11/1988;R;4.25%;0.08%;FICO;Information Technology;0.015625942;;
8/11/1988;R;4.25%;0.08%;JCI;Consumer Discretionary;0.010790657;;
8/11/1988;R;4.25%;0.08%;MET;Financials;;;
8/11/1988;R;4.25%;0.08%;BK;Financials;0;;
8/11/1988;R;4.25%;0.08%;DHI;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;CPRT;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;AMP;Financials;;;
8/11/1988;R;4.25%;0.08%;PAYX;Information Technology;0.014705233;;
8/11/1988;R;4.25%;0.08%;FANG;Energy;;;
8/11/1988;R;4.25%;0.08%;MNST;Consumer Staples;0.039213314;;
8/11/1988;R;4.25%;0.08%;AZO;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;PSX;Energy;;;
8/11/1988;R;4.25%;0.08%;ALL;Financials;;;
8/11/1988;R;4.25%;0.08%;AEP;Utilities;0.013824519;;
8/11/1988;R;4.25%;0.08%;NEM;Materials;0;;
8/11/1988;R;4.25%;0.08%;O;Industrials;;;
8/11/1988;R;4.25%;0.08%;LHX;Industrials;-0.004566016;;
8/11/1988;R;4.25%;0.08%;MPC;Energy;;;
8/11/1988;R;4.25%;0.08%;COR;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;CMI;Industrials;-0.005050549;;
8/11/1988;R;4.25%;0.08%;PWR;Industrials;;;
8/11/1988;R;4.25%;0.08%;VST;Energy;;;
8/11/1988;R;4.25%;0.08%;D;Utilities;0.005648882;;
8/11/1988;R;4.25%;0.08%;ODFL;Industrials;;;
8/11/1988;R;4.25%;0.08%;FAST;Industrials;0.028569761;;
8/11/1988;R;4.25%;0.08%;ROST;Consumer Discretionary;0;;
8/11/1988;R;4.25%;0.08%;FIS;Information Technology;;;
8/11/1988;R;4.25%;0.08%;AIG;Financials;0.005813393;;
8/11/1988;R;4.25%;0.08%;TEL;Information Technology;;;
8/11/1988;R;4.25%;0.08%;MSCI;Financials;;;
8/11/1988;R;4.25%;0.08%;LEN;Consumer Discretionary;0.006849306;;
8/11/1988;R;4.25%;0.08%;HWM;Industrials;;;
8/11/1988;R;4.25%;0.08%;CCI;Telecommunications Services;;;
8/11/1988;R;4.25%;0.08%;OXY;Energy;-0.004762193;;
8/11/1988;R;4.25%;0.08%;AXON;Information Technology;;;
8/11/1988;R;4.25%;0.08%;KVUE;Telecommunications Services;;;
8/11/1988;R;4.25%;0.08%;NDAQ;Financials;;;
8/11/1988;R;4.25%;0.08%;KDP;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;KMB;Consumer Staples;0;;
8/11/1988;R;4.25%;0.08%;AME;Industrials;0.009173562;;
8/11/1988;R;4.25%;0.08%;PCG;Utilities;0.007194652;;
8/11/1988;R;4.25%;0.08%;DFS;Financials;;;
8/11/1988;R;4.25%;0.08%;HES;Energy;-0.004291591;;
8/11/1988;R;4.25%;0.08%;F;Consumer Discretionary;0.002451696;;
8/11/1988;R;4.25%;0.08%;PRU;Financials;;;
8/11/1988;R;4.25%;0.08%;KR;Consumer Staples;-0.006896624;;
8/11/1988;R;4.25%;0.08%;VLO;Energy;0;;
8/11/1988;R;4.25%;0.08%;PEG;Utilities;0.010203329;;
8/11/1988;R;4.25%;0.08%;STZ;Consumer Staples;;;
8/11/1988;R;4.25%;0.08%;IT;Information Technology;;;
8/11/1988;R;4.25%;0.08%;TRGP;Energy;;;
8/11/1988;R;4.25%;0.08%;GLW;Industrials;0.016822834;;
8/11/1988;R;4.25%;0.08%;CBRE;Industrials;;;
8/11/1988;R;4.25%;0.08%;EA;Information Technology;;;
8/11/1988;R;4.25%;0.08%;IR;Industrials;;;
8/11/1988;R;4.25%;0.08%;GRMN;Information Technology;;;
8/11/1988;R;4.25%;0.08%;VRSK;Information Technology;;;
8/11/1988;R;4.25%;0.08%;CTVA;Industrials;;;
8/11/1988;R;4.25%;0.08%;OTIS;Industrials;;;
8/11/1988;R;4.25%;0.08%;KHC;Consumer Staples;;;
8/11/1988;R;4.25%;0.08%;CTSH;Information Technology;;;
8/11/1988;R;4.25%;0.08%;IQV;Health Care;;;
8/11/1988;R;4.25%;0.08%;LULU;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;DAL;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;A;Health Care;;;
8/11/1988;R;4.25%;0.08%;GEHC;Health Care;;;
8/11/1988;R;4.25%;0.08%;MCHP;Information Technology;;;
8/11/1988;R;4.25%;0.08%;EW;Health Care;;;
8/11/1988;R;4.25%;0.08%;XEL;Utilities;0.00371748;;
8/11/1988;R;4.25%;0.08%;VMC;Materials;-0.006249567;;
8/11/1988;R;4.25%;0.08%;ACGL;Financials;;;
8/11/1988;R;4.25%;0.08%;EXC;Utilities;0;;
8/11/1988;R;4.25%;0.08%;YUM;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;SYY;Consumer Staples;0.003509255;;
8/11/1988;R;4.25%;0.08%;MLM;Materials;;;
8/11/1988;R;4.25%;0.08%;NUE;Materials;0.002880827;;
8/11/1988;R;4.25%;0.08%;MPWR;Information Technology;;;
8/11/1988;R;4.25%;0.08%;RMD;Health Care;;;
8/11/1988;R;4.25%;0.08%;LVS;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;GIS;Consumer Staples;0.007093051;;
8/11/1988;R;4.25%;0.08%;EXR;Industrials;;;
8/11/1988;R;4.25%;0.08%;HSY;Consumer Staples;0;;
8/11/1988;R;4.25%;0.08%;HPQ;Information Technology;0.020887619;;
8/11/1988;R;4.25%;0.08%;IDXX;Health Care;;;
8/11/1988;R;4.25%;0.08%;MTB;Financials;-0.002392459;;
8/11/1988;R;4.25%;0.08%;HUM;Health Care;-0.005025404;;
8/11/1988;R;4.25%;0.08%;WAB;Industrials;;;
8/11/1988;R;4.25%;0.08%;HIG;Financials;;;
8/11/1988;R;4.25%;0.08%;ED;Utilities;0.010898937;;
8/11/1988;R;4.25%;0.08%;EFX;Financials;0;;
8/11/1988;R;4.25%;0.08%;AVB;Financials;;;
8/11/1988;R;4.25%;0.08%;VICI;Industrials;;;
8/11/1988;R;4.25%;0.08%;DOW;Materials;;;
8/11/1988;R;4.25%;0.08%;RJF;Financials;-0.012346866;;
8/11/1988;R;4.25%;0.08%;EIX;Utilities;0.011320661;;
8/11/1988;R;4.25%;0.08%;BRO;Financials;0;;
8/11/1988;R;4.25%;0.08%;ETR;Utilities;0;;
8/11/1988;R;4.25%;0.08%;WTW;Financials;;;
8/11/1988;R;4.25%;0.08%;CSGP;Information Technology;;;
8/11/1988;R;4.25%;0.08%;TTWO;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;FITB;Financials;0.011236281;;
8/11/1988;R;4.25%;0.08%;ROK;Industrials;0.012121035;;
8/11/1988;R;4.25%;0.08%;WEC;Utilities;0.009389615;;
8/11/1988;R;4.25%;0.08%;TSCO;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;CNC;Health Care;;;
8/11/1988;R;4.25%;0.08%;XYL;Industrials;;;
8/11/1988;R;4.25%;0.08%;CCL;Consumer Discretionary;-0.009174305;;
8/11/1988;R;4.25%;0.08%;ON;Information Technology;;;
8/11/1988;R;4.25%;0.08%;ANSS;Information Technology;;;
8/11/1988;R;4.25%;0.08%;EBAY;Information Technology;;;
8/11/1988;R;4.25%;0.08%;CAH;Health Care;0.00699253;;
8/11/1988;R;4.25%;0.08%;PPG;Materials;-0.012738674;;
8/11/1988;R;4.25%;0.08%;UAL;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;KEYS;Information Technology;;;
8/11/1988;R;4.25%;0.08%;HPE;Information Technology;;;
8/11/1988;R;4.25%;0.08%;NVR;Industrials;0.000800662;;
8/11/1988;R;4.25%;0.08%;LYV;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;GPN;Information Technology;;;
8/11/1988;R;4.25%;0.08%;VTR;Financials;;;
8/11/1988;R;4.25%;0.08%;MTD;Health Care;;;
8/11/1988;R;4.25%;0.08%;K;Consumer Staples;0.010266785;;
8/11/1988;R;4.25%;0.08%;EQR;Financials;;;
8/11/1988;R;4.25%;0.08%;STT;Financials;0;;
8/11/1988;R;4.25%;0.08%;LYB;Materials;;;
8/11/1988;R;4.25%;0.08%;DOV;Industrials;0.031531575;;
8/11/1988;R;4.25%;0.08%;DXCM;Health Care;;;
8/11/1988;R;4.25%;0.08%;PHM;Consumer Discretionary;0.028571612;;
8/11/1988;R;4.25%;0.08%;SW;Industrials;;;
8/11/1988;R;4.25%;0.08%;DECK;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;TYL;Information Technology;0.020408007;;
8/11/1988;R;4.25%;0.08%;CDW;Information Technology;;;
8/11/1988;R;4.25%;0.08%;AWK;Utilities;;;
8/11/1988;R;4.25%;0.08%;LDOS;Industrials;;;
8/11/1988;R;4.25%;0.08%;TROW;Financials;0.022900779;;
8/11/1988;R;4.25%;0.08%;VLTO;Industrials;;;
8/11/1988;R;4.25%;0.08%;FTV;Industrials;;;
8/11/1988;R;4.25%;0.08%;CHD;Consumer Staples;0;;
8/11/1988;R;4.25%;0.08%;HAL;Energy;0.004672689;;
8/11/1988;R;4.25%;0.08%;DVN;Energy;0;;
8/11/1988;R;4.25%;0.08%;CPAY;Information Technology;;;
8/11/1988;R;4.25%;0.08%;NTAP;Information Technology;;;
8/11/1988;R;4.25%;0.08%;BIIB;Health Care;;;
8/11/1988;R;4.25%;0.08%;HUBB;Industrials;0;;
8/11/1988;R;4.25%;0.08%;GDDY;Information Technology;;;
8/11/1988;R;4.25%;0.08%;ADM;Consumer Staples;0.018517684;;
8/11/1988;R;4.25%;0.08%;SYF;Financials;;;
8/11/1988;R;4.25%;0.08%;EQT;Utilities;0;;
8/11/1988;R;4.25%;0.08%;PPL;Utilities;-0.006802553;;
8/11/1988;R;4.25%;0.08%;DTE;Utilities;0;;
8/11/1988;R;4.25%;0.08%;ROL;Consumer Discretionary;0;;
8/11/1988;R;4.25%;0.08%;SBAC;Industrials;;;
8/11/1988;R;4.25%;0.08%;AEE;Utilities;;;
8/11/1988;R;4.25%;0.08%;WDC;Information Technology;0.031578819;;
8/11/1988;R;4.25%;0.08%;FE;Utilities;;;
8/11/1988;R;4.25%;0.08%;IFF;Materials;0.005376449;;
8/11/1988;R;4.25%;0.08%;EXPE;Consumer Discretionary;;;
8/11/1988;R;4.25%;0.08%;WST;Health Care;0;;
8/11/1988;R;4.25%;0.08%;RF;Financials;0.008474429;;
8/11/1988;R;4.25%;0.08%;CINF;Financials;0.008439339;;
8/11/1988;R;4.25%;0.08%;WY;Financials;-0.005128074;;
8/11/1988;R;4.25%;0.08%;PTC;Information Technology;;;
8/11/1988;R;4.25%;0.08%;WRB;Financials;0;;
8/11/1988;R;4.25%;0.08%;EL;Consumer Staples;;;
8/11/1988;R;4.25%;0.08%;STLD;Materials;;;
8/11/1988;R;4.25%;0.08%;WAT;Health Care;;;
8/11/1988;R;4.25%;0.08%;TDY;Industrials;;;
8/11/1988;R;4.25%;0.08%;WBD;Telecommunications Services;;;
8/11/1988;R;4.25%;0.08%;ES;Utilities;-0.011903977;;
8/11/1988;R;4.25%;0.08%;ATO;Utilities;-0.01470519;;
8/11/1988;R;4.25%;0.08%;STX;Information Technology;;;
8/11/1988;R;4.25%;0.08%;STE;Health Care;;;
8/11/1988;R;4.25%;0.08%;PKG;Materials;;;
8/11/1988;R;4.25%;0.08%;ZBH;Health Care;;;
8/11/1988;R;4.25%;0.08%;NTRS;Financials;-0.010929651;;
8/11/1988;R;4.25%;0.08%;MKC;Consumer Staples;0;;
8/11/1988;R;4.25%;0.08%;TSN;Consumer Staples;0.01538385;;
8/11/1988;R;4.25%;0.08%;FSLR;Industrials;;;
8/11/1988;R;4.25%;0.08%;COO;Health Care;0.047618804;;
8/11/1988;R;4.25%;0.08%;INVH;Industrials;;;
8/11/1988;R;4.25%;0.08%;CBOE;Financials;;;
8/11/1988;R;4.25%;0.08%;ZBRA;Information Technology;;;
8/11/1988;R;4.25%;0.08%;BLDR;Materials;;;
8/11/1988;R;4.25%;0.08%;CLX;Consumer Staples;0.016000254;;
